name,sex,age,y2011,y2012,y2013,y2014
Alaska,1,36,4412,4197,4303,4569
Alaska,1,37,4099,4435,4138,4226
Alaska,1,38,4103,4150,4439,4076
Alaska,1,39,4344,4142,4131,4345
Alaska,1,40,4626,4401,4132,4140
Alaska,1,41,4863,4631,4340,4108
Alaska,1,42,4526,4847,4516,4259
Alaska,1,43,4486,4509,4790,4491
Alaska,1,44,4654,4516,4548,4791
Alaska,1,45,4813,4625,4460,4511
Alaska,1,46,5279,4812,4549,4424
Alaska,1,47,5453,5245,4691,4491
Alaska,1,48,5566,5389,5107,4557
Alaska,1,49,5627,5524,5307,5080
Alaska,1,50,5770,5598,5411,5204
Alaska,1,51,6099,5685,5478,5290
Alaska,1,52,5743,6029,5592,5413
Alaska,1,53,5807,5623,5813,5453
Alaska,1,54,5767,5732,5485,5709
Alaska,1,55,5499,5712,5554,5368
Alaska,1,56,5692,5319,5507,5412
Alaska,1,57,5482,5575,5168,5339
Alaska,1,58,5218,5357,5407,5006
Alaska,1,59,4934,5047,5179,5240
Alaska,1,60,4599,4786,4884,5000
Alaska,1,61,4490,4410,4545,4667
Alaska,1,62,4181,4349,4227,4356
Alaska,1,63,3778,4039,4137,4056
Alaska,1,64,3769,3641,3893,3932
Alaska,1,65,2700,3571,3491,3752
Alaska,1,66,2681,2582,3445,3326
Alaska,1,67,2540,2589,2506,3334
Alaska,1,68,2396,2377,2488,2387
Alaska,1,69,2072,2298,2256,2404
Alaska,1,70,1880,1978,2243,2169
Alaska,1,71,1579,1758,1862,2133
Alaska,1,72,1396,1500,1680,1778
Alaska,1,73,1331,1351,1430,1603
Alaska,1,74,1184,1265,1286,1358
Alaska,1,75,1044,1113,1202,1222
Alaska,1,76,958,1004,1072,1141
Alaska,1,77,865,924,962,1013
Alaska,1,78,775,804,860,893
Alaska,1,79,696,718,760,795
Alaska,1,80,672,650,664,697
Alaska,1,81,659,639,615,624
Alaska,1,82,557,616,580,562
Alaska,1,83,494,525,564,535
Alaska,1,84,382,444,477,506
Alaska,1,85,1789,1871,2026,2161
Alaska,1,999,359394,363379,366749,368225
Alaska,2,0,5661,5498,5454,5462
Alaska,2,1,5201,5539,5348,5299
Alaska,2,2,5309,5112,5484,5242
Alaska,2,3,5297,5247,5057,5441
Alaska,2,4,5232,5269,5209,4995
Alaska,2,5,5107,5202,5208,5102
Alaska,2,6,5037,5112,5131,5120
Alaska,2,7,5009,5043,5075,4981
Alaska,2,8,4991,4969,5011,5028
Alaska,2,9,4900,4965,4923,4928
Alaska,2,10,4920,4838,4899,4831
Alaska,2,11,5028,4959,4801,4826
Alaska,2,12,4949,5051,4867,4725
Alaska,2,13,4908,4920,5036,4790
Alaska,2,14,4894,4889,4882,4888
Alaska,2,15,4931,4897,4865,4860
Alaska,2,16,5020,4894,4943,4905
Alaska,2,17,5215,5053,4986,4923
Alaska,2,18,4635,4610,4452,4393
Alaska,2,19,4451,4158,4082,3992
Alaska,2,20,4853,4661,4427,4328
Alaska,2,21,4963,5062,4982,4585
Alaska,2,22,4974,5292,5413,5152
Alaska,2,23,5146,5296,5634,5689
Alaska,2,24,5114,5318,5529,5715
Alaska,2,25,5322,5249,5479,5581
Alaska,2,26,5469,5418,5338,5543
Alaska,2,27,5233,5557,5454,5433
Alaska,2,28,5395,5282,5568,5455
Alaska,2,29,5165,5477,5323,5594
Alaska,2,30,5003,5156,5439,5335
Alaska,2,31,5005,5006,5086,5386
Alaska,2,32,4548,5004,4969,5065
Alaska,2,33,4519,4545,4973,4970
Alaska,2,34,4429,4525,4499,4940
Alaska,2,35,4187,4401,4461,4445
Alaska,2,36,4307,4201,4320,4401
Alaska,2,37,4166,4279,4106,4313
Alaska,2,38,4156,4184,4191,4031
Alaska,2,39,4375,4184,4128,4138
Alaska,2,40,4583,4354,4091,4053
Alaska,2,41,4806,4545,4254,3979
Alaska,2,42,4375,4769,4444,4210
Alaska,2,43,4299,4363,4705,4388
Alaska,2,44,4379,4262,4291,4600
Alaska,2,45,4480,4378,4160,4251
Alaska,2,46,4943,4427,4314,4090
Alaska,2,47,5019,4865,4322,4254
Alaska,2,48,5233,4945,4741,4244
Alaska,2,49,5358,5227,4850,4733
Alaska,2,50,5394,5306,5150,4783
Alaska,2,51,5539,5290,5170,4986
Alaska,2,52,5291,5480,5166,5078
Alaska,2,53,5299,5237,5332,5056
Alaska,2,54,5417,5182,5049,5208
Alaska,2,55,5145,5311,5026,4944
Alaska,2,56,5295,5049,5164,4865
Alaska,2,57,4969,5225,4981,5095
Alaska,2,58,4652,4893,5016,4816
Alaska,2,59,4455,4529,4694,4874
Alaska,2,60,4081,4356,4374,4567
Alaska,2,61,3898,3964,4166,4225
Alaska,2,62,3611,3801,3828,4033
Alaska,2,63,3292,3519,3644,3695
Alaska,2,64,3320,3196,3392,3515
Alaska,2,65,2494,3242,3090,3259
Alaska,2,66,2433,2411,3153,3012
Alaska,2,67,2252,2351,2356,3035
Alaska,2,68,2148,2175,2309,2266
Alaska,2,69,1911,2079,2086,2240
Alaska,2,70,1699,1834,2019,1980
Alaska,2,71,1541,1640,1749,1926
Alaska,2,72,1347,1529,1585,1706
Alaska,2,73,1276,1296,1480,1513
Alaska,2,74,1160,1245,1254,1425
Alaska,2,75,1104,1115,1194,1179
Alaska,2,76,1050,1065,1079,1146
Alaska,2,77,964,1030,1021,1031
Alaska,2,78,924,924,982,974
Alaska,2,79,863,888,870,921
Alaska,2,80,815,838,852,820
Alaska,2,81,749,757,776,781
Alaska,2,82,726,732,742,741
Alaska,2,83,658,693,670,690
Alaska,2,84,582,626,624,605
Alaska,2,85,3277,3455,3670,3770
Alaska,2,999,344130,346720,346917,346392
Arizona,0,0,84919,84593,85949,85876
Arizona,0,1,87541,84624,84484,85845
Arizona,0,2,88161,87909,85034,85064
Arizona,0,3,92010,88539,88195,85368
Arizona,0,4,92941,92294,88951,88735
Arizona,0,5,91303,93412,92693,89584
Arizona,0,6,90523,91720,93685,93286
Arizona,0,7,90011,91010,92184,94257
Arizona,0,8,90047,90085,91359,92781
Arizona,0,9,88636,90407,90085,91801
Arizona,0,10,91196,89093,90738,90290
Arizona,0,11,92279,91628,89445,91257
Arizona,0,12,89696,92516,91861,89854
Arizona,0,13,89195,90146,92884,92426
Arizona,0,14,88966,89581,90332,93347
Arizona,0,15,88495,89386,89597,90592
Arizona,0,16,89576,89076,89834,90421
Arizona,0,17,90811,90278,89524,90906
Arizona,0,18,90988,91156,90738,90768
Arizona,0,19,92684,90368,90256,91037
Arizona,0,20,95603,93614,90982,91472
Arizona,0,21,95892,97774,95157,93293
Arizona,0,22,90977,97632,98990,96536
Arizona,0,23,88667,93869,99898,102029
Arizona,0,24,85467,88983,93932,100155
Arizona,0,25,85955,86056,89577,94399
Arizona,0,26,87469,86254,86392,90338
Arizona,0,27,85205,87718,86396,86973
Arizona,0,28,86882,85340,87935,86884
Arizona,0,29,87938,87508,85936,88872
Arizona,0,30,87381,88168,87832,86418
Arizona,0,31,89589,87480,88271,88150
Arizona,0,32,83610,90003,88065,89086
Arizona,0,33,81509,83433,89715,88203
Arizona,0,34,81157,81940,83729,90222
Arizona,0,35,79285,81511,82133,84090
Arizona,0,36,83038,79523,81586,82482
Arizona,0,37,79821,83188,79575,81942
Arizona,0,38,79663,80224,83710,80261
Arizona,0,39,82446,79647,80246,83856
Arizona,0,40,86946,82771,79957,80800
Arizona,0,41,87689,86821,82710,80066
Arizona,0,42,82472,88140,87152,83394
Arizona,0,43,79761,82468,88040,87158
Arizona,0,44,78408,80142,82737,88584
Arizona,0,45,78954,78560,80274,82829
Arizona,0,46,84093,79198,78651,80714
Arizona,0,47,84930,84145,79095,78729
Arizona,0,48,85150,85222,84239,79343
Arizona,0,49,85518,85476,85357,84623
Arizona,0,50,86129,85907,85606,85704
Arizona,0,51,87573,86300,86079,85905
Arizona,0,52,84009,87669,86397,86338
Arizona,0,53,83562,84101,87604,86434
Arizona,0,54,82710,83848,84176,87988
Arizona,0,55,79913,82989,84029,84606
Arizona,0,56,79733,80365,83222,84493
Arizona,0,57,77693,80079,80511,83743
Arizona,0,58,75465,78023,80328,80906
Arizona,0,59,73371,75927,78353,80781
Arizona,0,60,72854,73840,76406,78712
Arizona,0,61,72861,73310,74253,76953
Arizona,0,62,72361,73477,73846,74841
Arizona,0,63,73763,72790,73917,74315
Arizona,0,64,78242,74360,73293,74512
Arizona,0,65,59057,78757,75338,74319
Arizona,0,66,59612,59587,79159,76565
Arizona,0,67,59405,59812,59924,79570
Arizona,0,68,61419,59511,59991,60331
Arizona,0,69,54314,61346,59667,60320
Arizona,0,70,50248,54389,61376,60078
Arizona,0,71,47986,50056,53999,61165
Arizona,0,72,45200,47697,49835,53857
Arizona,0,73,43446,44826,47297,49497
Arizona,0,74,39947,42874,44230,46784
Arizona,0,75,38053,39380,42162,43693
Arizona,0,76,35995,37243,38581,41493
Arizona,0,77,32295,35292,36400,37888
Arizona,0,78,31305,31264,34240,35592
Arizona,0,79,29641,30324,30160,33291
Arizona,0,80,28382,28647,29130,29131
Arizona,0,81,27335,27283,27417,28013
Arizona,0,82,24419,26177,25958,26256
Arizona,0,83,22263,22892,24562,24455
Arizona,0,84,20331,20937,21535,23147
Arizona,0,85,109193,114333,119392,124772
Arizona,0,999,6451538,6536241,6614470,6711844
Arizona,1,0,43205,43458,43873,43907
Arizona,1,1,44698,43063,43430,43820
Arizona,1,2,45029,44901,43286,43752
Arizona,1,3,46757,45279,44979,43393
Arizona,1,4,47340,46850,45361,45119
Arizona,1,5,46687,47539,47002,45730
Arizona,1,6,46220,46933,47570,47374
Arizona,1,7,45957,46487,47222,47894
Arizona,1,8,46001,45987,46669,47537
Arizona,1,9,44997,46098,45985,46825
Arizona,1,10,46497,45224,46253,46069
Arizona,1,11,46982,46686,45360,46537
Arizona,1,12,45497,47035,46807,45573
Arizona,1,13,45604,45789,47219,47070
Arizona,1,14,45453,45806,45891,47516
Arizona,1,15,45224,45638,45804,45963
Arizona,1,16,46004,45582,45981,46206
Arizona,1,17,46488,46451,45847,46596
Arizona,1,18,46948,46839,46858,46512
Arizona,1,19,48191,47114,46714,47382
Arizona,1,20,49126,48343,46945,47077
Arizona,1,21,49563,50268,49191,48297
Arizona,1,22,46933,50333,50708,49884
Arizona,1,23,45472,48098,51094,51911
Arizona,1,24,43963,45639,47991,51229
Arizona,1,25,44153,44474,46044,48381
Arizona,1,26,44922,44427,44823,46560
Arizona,1,27,43713,44987,44509,45170
Arizona,1,28,44371,43851,45142,44883
Arizona,1,29,44636,44706,44170,45670
Arizona,1,30,44355,44829,44985,44501
Arizona,1,31,45771,44330,44714,45012
Arizona,1,32,42392,45907,44585,45153
Arizona,1,33,41299,42108,45667,44547
Arizona,1,34,40869,41524,42256,46021
Arizona,1,35,39910,40932,41517,42252
Arizona,1,36,42050,39919,40974,41583
Arizona,1,37,40122,42052,39705,40991
Arizona,1,38,40054,40219,42161,39937
Arizona,1,39,41207,39969,40158,42206
Arizona,1,40,43621,41331,40120,40417
Arizona,1,41,44256,43515,41314,40234
Arizona,1,42,41683,44424,43559,41644
Arizona,1,43,40253,41679,44344,43511
Arizona,1,44,39433,40362,41658,44528
Arizona,1,45,39710,39321,40315,41572
Arizona,1,46,42052,39654,39258,40415
Arizona,1,47,42224,42078,39638,39389
Arizona,1,48,42342,42274,42028,39705
Arizona,1,49,42435,42392,42226,42122
Arizona,1,50,42492,42614,42437,42471
Arizona,1,51,43027,42336,42500,42329
Arizona,1,52,41071,43120,42391,42628
Arizona,1,53,40580,40967,42922,42295
Arizona,1,54,39919,40562,40796,42961
Arizona,1,55,38396,39876,40536,40884
Arizona,1,56,38332,38586,39895,40672
Arizona,1,57,36923,38246,38421,39912
Arizona,1,58,35780,37045,38332,38621
Arizona,1,59,34691,35841,37012,38366
Arizona,1,60,34288,34874,35952,37162
Arizona,1,61,34521,34421,34984,36090
Arizona,1,62,34245,34760,34675,35236
Arizona,1,63,35078,34372,34838,34773
Arizona,1,64,37192,35337,34620,35054
Arizona,1,65,28036,37420,35787,35071
Arizona,1,66,28043,28183,37506,36295
Arizona,1,67,28033,28141,28344,37698
Arizona,1,68,29110,28057,28247,28536
Arizona,1,69,25521,29050,28096,28364
Arizona,1,70,23600,25558,28988,28207
Arizona,1,71,22660,23466,25330,28827
Arizona,1,72,21450,22465,23276,25175
Arizona,1,73,20836,21217,22217,23104
Arizona,1,74,19083,20549,20917,21937
Arizona,1,75,18116,18829,20188,20618
Arizona,1,76,17097,17642,18413,19813
Arizona,1,77,15251,16702,17172,18048
Arizona,1,78,14645,14693,16155,16715
Arizona,1,79,13817,14148,14123,15681
Arizona,1,80,13052,13240,13523,13594
Arizona,1,81,12348,12454,12634,12963
Arizona,1,82,10843,11747,11736,12025
Arizona,1,83,9604,10064,11007,10966
Arizona,1,84,8508,8995,9395,10335
Arizona,1,85,40579,42969,45526,48214
Arizona,1,999,3199436,3241250,3278801,3327217
Arizona,2,0,41714,41135,42076,41969
Arizona,2,1,42843,41561,41054,42025
Arizona,2,2,43132,43008,41748,41312
Arizona,2,3,45253,43260,43216,41975
Arizona,2,4,45601,45444,43590,43616
Arizona,2,5,44616,45873,45691,43854
Arizona,2,6,44303,44787,46115,45912
Arizona,2,7,44054,44523,44962,46363
Arizona,2,8,44046,44098,44690,45244
Arizona,2,9,43639,44309,44100,44976
Arizona,2,10,44699,43869,44485,44221
Arizona,2,11,45297,44942,44085,44720
Arizona,2,12,44199,45481,45054,44281
Arizona,2,13,43591,44357,45665,45356
Arizona,2,14,43513,43775,44441,45831
Arizona,2,15,43271,43748,43793,44629
Arizona,2,16,43572,43494,43853,44215
Arizona,2,17,44323,43827,43677,44310
Arizona,2,18,44040,44317,43880,44256
Arizona,2,19,44493,43254,43542,43655
Arizona,2,20,46477,45271,44037,44395
Arizona,2,21,46329,47506,45966,44996
Arizona,2,22,44044,47299,48282,46652
Arizona,2,23,43195,45771,48804,50118
Arizona,2,24,41504,43344,45941,48926
Arizona,2,25,41802,41582,43533,46018
Arizona,2,26,42547,41827,41569,43778
Arizona,2,27,41492,42731,41887,41803
Arizona,2,28,42511,41489,42793,42001
Arizona,2,29,43302,42802,41766,43202
Arizona,2,30,43026,43339,42847,41917
Arizona,2,31,43818,43150,43557,43138
Arizona,2,32,41218,44096,43480,43933
Arizona,2,33,40210,41325,44048,43656
Arizona,2,34,40288,40416,41473,44201
Arizona,2,35,39375,40579,40616,41838
Arizona,2,36,40988,39604,40612,40899
Arizona,2,37,39699,41136,39870,40951
Arizona,2,38,39609,40005,41549,40324
Arizona,2,39,41239,39678,40088,41650
Arizona,2,40,43325,41440,39837,40383
Arizona,2,41,43433,43306,41396,39832
Arizona,2,42,40789,43716,43593,41750
Arizona,2,43,39508,40789,43696,43647
Arizona,2,44,38975,39780,41079,44056
Arizona,2,45,39244,39239,39959,41257
Arizona,2,46,42041,39544,39393,40299
Arizona,2,47,42706,42067,39457,39340
Arizona,2,48,42808,42948,42211,39638
Arizona,2,49,43083,43084,43131,42501
Arizona,2,50,43637,43293,43169,43233
Arizona,2,51,44546,43964,43579,43576
Arizona,2,52,42938,44549,44006,43710
Arizona,2,53,42982,43134,44682,44139
Arizona,2,54,42791,43286,43380,45027
Arizona,2,55,41517,43113,43493,43722
Arizona,2,56,41401,41779,43327,43821
Arizona,2,57,40770,41833,42090,43831
Arizona,2,58,39685,40978,41996,42285
Arizona,2,59,38680,40086,41341,42415
Arizona,2,60,38566,38966,40454,41550
Arizona,2,61,38340,38889,39269,40863
Arizona,2,62,38116,38717,39171,39605
Arizona,2,63,38685,38418,39079,39542
Arizona,2,64,41050,39023,38673,39458
Arizona,2,65,31021,41337,39551,39248
Arizona,2,66,31569,31404,41653,40270
Arizona,2,67,31372,31671,31580,41872
Arizona,2,68,32309,31454,31744,31795
Arizona,2,69,28793,32296,31571,31956
Arizona,2,70,26648,28831,32388,31871
Arizona,2,71,25326,26590,28669,32338
Arizona,2,72,23750,25232,26559,28682
Arizona,2,73,22610,23609,25080,26393
Arizona,2,74,20864,22325,23313,24847
Arizona,2,75,19937,20551,21974,23075
Arizona,2,76,18898,19601,20168,21680
Arizona,2,77,17044,18590,19228,19840
Arizona,2,78,16660,16571,18085,18877
Arizona,2,79,15824,16176,16037,17610
Arizona,2,80,15330,15407,15607,15537
Arizona,2,81,14987,14829,14783,15050
Arizona,2,82,13576,14430,14222,14231
Arizona,2,83,12659,12828,13555,13489
Arizona,2,84,11823,11942,12140,12812
Arizona,2,85,68614,71364,73866,76558
Arizona,2,999,3252102,3294991,3335669,3384627
Arkansas,0,0,38324,38493,38052,37936
Arkansas,0,1,38275,38426,38594,38151
Arkansas,0,2,38737,38481,38628,38827
Arkansas,0,3,40125,38835,38291,38481
Arkansas,0,4,40641,40032,38762,38226
Arkansas,0,5,40070,40741,40045,38748
Arkansas,0,6,39730,40141,40588,40033
Arkansas,0,7,39514,39772,40097,40491
Arkansas,0,8,39215,39476,39721,39952
Arkansas,0,9,38901,39299,39364,39659
Arkansas,0,10,39984,38878,39278,39366
Arkansas,0,11,40434,39972,38818,39187
Arkansas,0,12,39680,40462,39945,38646
Arkansas,0,13,39752,39705,40476,39891
Arkansas,0,14,39545,39766,39737,40390
Arkansas,0,15,39223,39624,39603,39616
Arkansas,0,16,38873,39167,39663,39691
Arkansas,0,17,39499,38729,39244,39728
Arkansas,0,18,39515,38626,37902,38228
Arkansas,0,19,41369,39670,39038,38394
Arkansas,0,20,43959,41972,40709,39963
Arkansas,0,21,43368,43743,41620,40452
Arkansas,0,22,41483,43517,44106,41830
Arkansas,0,23,39090,40745,42834,43341
Arkansas,0,24,37887,39008,40447,42409
Arkansas,0,25,37799,37769,38736,40174
Arkansas,0,26,37945,37613,37571,38433
Arkansas,0,27,37531,38065,37649,37405
Arkansas,0,28,38341,37573,38022,37532
Arkansas,0,29,38385,38267,37587,37978
Arkansas,0,30,38573,38503,38255,37461
Arkansas,0,31,39634,38550,38364,38161
Arkansas,0,32,36944,39600,38578,38417
Arkansas,0,33,36402,36999,39567,38506
Arkansas,0,34,36128,36260,36884,39502
Arkansas,0,35,34829,35936,36143,36778
Arkansas,0,36,36304,34730,35906,36165
Arkansas,0,37,34952,36183,34734,35788
Arkansas,0,38,35673,34977,36179,34707
Arkansas,0,39,36946,35587,34942,36151
Arkansas,0,40,38634,36796,35526,34785
Arkansas,0,41,38597,38691,36761,35398
Arkansas,0,42,36442,38582,38555,36680
Arkansas,0,43,35427,36422,38506,38525
Arkansas,0,44,35433,35266,36137,38256
Arkansas,0,45,36455,35421,35284,36123
Arkansas,0,46,39854,36365,35443,35249
Arkansas,0,47,41183,39641,36368,35218
Arkansas,0,48,41289,40964,39513,36186
Arkansas,0,49,40600,41114,40783,39322
Arkansas,0,50,41267,40434,40973,40534
Arkansas,0,51,41552,41208,40292,40861
Arkansas,0,52,40466,41328,40929,40037
Arkansas,0,53,40265,40374,41319,40882
Arkansas,0,54,40139,39979,40063,40918
Arkansas,0,55,38990,39856,39700,39760
Arkansas,0,56,38861,38786,39673,39494
Arkansas,0,57,37981,38603,38407,39346
Arkansas,0,58,36694,37806,38352,38106
Arkansas,0,59,35559,36452,37521,38024
Arkansas,0,60,34981,35257,36082,37180
Arkansas,0,61,34421,34662,34848,35778
Arkansas,0,62,34514,34115,34368,34529
Arkansas,0,63,34392,34140,33822,34084
Arkansas,0,64,36538,33915,33685,33337
Arkansas,0,65,27099,36191,33502,33317
Arkansas,0,66,27771,26671,35684,33051
Arkansas,0,67,27491,27286,26257,35034
Arkansas,0,68,27802,27020,26745,25766
Arkansas,0,69,24941,27203,26476,26237
Arkansas,0,70,23347,24335,26577,25886
Arkansas,0,71,22367,22685,23697,25858
Arkansas,0,72,20774,21785,22061,23069
Arkansas,0,73,19849,20114,21127,21445
Arkansas,0,74,18133,19246,19451,20550
Arkansas,0,75,17647,17487,18492,18690
Arkansas,0,76,17253,16986,16848,17886
Arkansas,0,77,15453,16518,16305,16176
Arkansas,0,78,14759,14737,15762,15539
Arkansas,0,79,13851,13923,13943,14915
Arkansas,0,80,13061,13097,13126,13166
Arkansas,0,81,12337,12246,12277,12339
Arkansas,0,82,11106,11615,11478,11562
Arkansas,0,83,10342,10248,10768,10677
Arkansas,0,84,9739,9536,9450,9978
Arkansas,0,85,52620,53744,54409,55050
Arkansas,0,999,2931855,2942742,2952024,2959597
Arkansas,1,0,19494,19784,19437,19357
Arkansas,1,1,19634,19547,19842,19485
Arkansas,1,2,19694,19763,19662,19979
Arkansas,1,3,20518,19729,19640,19555
Arkansas,1,4,20856,20397,19715,19615
Arkansas,1,5,20352,20909,20393,19641
Arkansas,1,6,20317,20420,20837,20392
Arkansas,1,7,20130,20408,20428,20758
Arkansas,1,8,20142,20141,20354,20310
Arkansas,1,9,19816,20197,20094,20306
Arkansas,1,10,20567,19807,20139,20082
Arkansas,1,11,20693,20596,19753,20117
Arkansas,1,12,20239,20702,20537,19703
Arkansas,1,13,20330,20212,20685,20548
Arkansas,1,14,20120,20376,20221,20671
Arkansas,1,15,20013,20125,20295,20244
Arkansas,1,16,20012,20050,20137,20404
Arkansas,1,17,20360,19903,20044,20216
Arkansas,1,18,20187,19869,19446,19502
Arkansas,1,19,21120,20226,20002,19671
Arkansas,1,20,22383,21542,20859,20621
Arkansas,1,21,21841,22202,21340,20635
